listing_id,id,date,reviewer_id,reviewer_name,comments
38271,104283845,2016-09-26,35451613,Jennifer,Dee & Daryl were great hosts! The place was tidy & comfortable. They were nice enough to supply tea & toast in the morning which is great and convenient when you are only have the one night stay. Thank you for having us! Would 100% stay again!
38271,106020678,2016-10-03,35674066,Aileen,"We loved staying at Dee and Daryls, their place was very comfortable and cosy in a nice neighbourhood"
38271,106189612,2016-10-04,48800183,Celeste,"Loved our stay here. Very comfortable and homely, plush towels and very comfy beds. Dee and Daryl let us check in early and freshen up before a family event. It made all the difference. Thanks again. "
38271,112343732,2016-11-05,63040341,Lyndal,We felt very welcome and comfortable during our stay. It was a lovely place to return to after a family function in the local area. We also enjoyed the little extras which were unexpected such as breakfast.
38271,113279111,2016-11-11,96473707,Keith,"Awesome place to stay ,with lovely hosts, thanks heaps for making our stay so good "
38271,113430914,2016-11-12,64714810,Hailee,The Old Tafford was very convenient for our stay overnight after a wedding would recommend!
38271,114485868,2016-11-18,74536897,Afton,"I truly enjoyed my stay here. It was lovely and quiet. I had great conversations with Dee during my downtime. She was incredibly helpful and even let me borrow a backpack for my journey to the city. The family is very welcoming and accommodating. The apartment is spacious, cozy and had everything I could possibly need. I recommend this location and will certainly be staying here again when I return to the area."
38271,120798138,2016-12-11,51107188,Caris,"Wow! Dee goes above and beyond. The most amazing host and apartment, and such a welcoming experience. Easily the best place that we have stayed!"
38271,121403049,2016-12-16,3531492,Meg,Lovely place. We the pool 
38271,121921388,2016-12-19,71086234,Abhilash,A good place for families to stay . Loved the pin board where we can pin down the place we come from . Individual bedrooms with comfortable beds is one of the biggest boon.  Lack of an induction stove is a slight setback. Extremely friendly host with an amazing house makes this place a lovely place to stay with family . 
38271,122059782,2016-12-20,107627649,Gordon,Clean comfortable well provisioned and friendly
38271,122191098,2016-12-21,4599904,Wei,Great place to stay. Love Charlie. (•ө•)♡
38271,122747191,2016-12-25,18116404,Antoinette,"The hosts went far beyond the required expectations at this property with the fridge stocked with breakfast items, fabulous fresh fruit, gourmet coffees and teas and everything needed for our time in residence. The hosts are close by so they can easily help with any questions or advice, which is fabulous if you're not too familiar with the area - your own personal concierge :) The apartment was well appointed with modern furnishings, large spacious bathroom, equipped kitchen and extremely clean throughout. I would like to underline that comment - the entire apartment was so impressively clean you can see that they take a lot of care with this property and as a result have a really lovely place for a holiday.
 "
38271,125260561,2017-01-04,19863944,Clare,Very clean and comfy rooms. Lots of breaky options. Great for us attending a funeral and wanting a quiet place to grieve for our family of 5. 
38271,126556745,2017-01-12,98139499,Shay,Wonderful place and the hosts were amazing. 
38271,127759756,2017-01-20,81911048,Siobhan,"Our second time staying in Old Trafford, love it here, all very relaxing, you have your own entrance to the flat . a swimming pool ,  house is clean, and its accessible for the Mall for shops and plenty of eating/drinking places close .   Public transport good too to get you to the train station to go into Melbourne (city centre) about and hour on the train ...  "
38271,131933587,2017-02-14,75707552,Karen,14-15 Feb
38271,138692422,2017-03-20,102292086,Niere,Great hosts. Communication was A+ and all our needs were met beyond expectation. Highly recommend Deanne and Daryl's accommodation. 
38271,139900345,2017-03-26,108550812,Yan,Very comfortable place to live If we have a car that would be a first choice.  Their daugter pick up us at station at late night. Next day we also join with her to Their community Christan Church. That is a fun experience for us.esp in that freely enhanced way to deliver  our love to God. To realize ourselves life persue.
38271,140998031,2017-04-01,33543517,Glenys,"Comfortable, spotlessly clean accommodation with thoughtful touches. Dee was a very kind and helpful host."
38271,142993990,2017-04-09,118920182,Chantel,"We loved our stay.  The facilities are great and we had an awesome sense of being ""at home"".  We had our privacy and Daryl and Dee was there whenever we had a question.  We did not need anything as everything was there!  Loved the stay and will certainly recommend and even use again when in the area.  THANKS from all of us. "
38271,143675385,2017-04-13,36147243,Imelda,"A great place to stay, the owners were very helpful. "
38271,145972743,2017-04-21,43033548,Mark,"Great place , great value ."
38271,147445841,2017-04-26,30388219,Wayne,"Deanna and Daryl were the perfect hosts.  Di was very welcoming when we arrived and I'm sure she rushed back from the shops as we arrived a little earlier than anticipated.  The accommodation was spotlessly clean.  The fridge was very well stocked  (milk, bread, butter and condiments etc) and was a lovely surprise.  We highly recommend this accommodation and will certainly be staying here again when I return to the area.  Thank you.  Wayne and Wendy"
38271,152091546,2017-05-14,6780874,Loo,Very beautiful and clean house. Clear instruction and good communication with Daryl!
38271,152904065,2017-05-19,34810566,Kerry,"Dee is a great host, the accomodation is clean and very comfortable.  Definitely recommend "
38271,154960119,2017-05-26,131221642,Lyn,"Our stay here was very hassle free and the unit was beautifully presented, clean , homely and comfortable.
The unit was exactly as described, located upstairs attached to the main residence with very little sound transmission between the areas. 
Also the fridge stocked with a nice breakfast spread was a much appreciated surprise.
Entrance to the unit is totally independent from the main house.
Lovely hosts, beautiful unit, a perfect option for us."
38271,155815962,2017-05-28,119931987,Chong Tang,"Second time staying here, always feels like home with the warm hosts despite the cold weather. definitely recommended"
38271,157890323,2017-06-05,125977488,Boonsheng,Comfortable and cosy
38271,158898258,2017-06-09,97676790,Ali,"We found the apartment to be perfect for what we needed and would highly recommend the place to others. Dee's welcome was warm and we appreciated the directions to get food, get out in the morning etc.
We were spoilt for choice with tea, coffee, and breakfast and had a lovely stay. Thank you. "
38271,163484138,2017-06-25,34015600,Ainsley,"Quiet, warm, comfortable and friendly hosts. Very nice accomodation."
38271,165747351,2017-07-02,109165573,Bon,"Beautiful, well kept home woth warm, welcoming hosts. For anyone looking for that quiet spot in suburbia, D&Ds rooms will suit you conveniently. The hosts are amazing, the place is extremely clean and very well tempreture controlled for those who like to stay warm in winter. "
38271,170535734,2017-07-16,5339222,Virve,"The place was comfortable, very clean and well appointed. Hosts were great with good communication. We loved our stay."
38271,185151441,2017-08-21,93278196,Gary,Friendly hosts & very convenient location
38271,187305829,2017-08-26,95756334,Therese,"Great stay - couldn't have asked for more.  Private, well-equipped, clean and nicely presented.  Would definitely recommend."
38271,200020251,2017-10-03,140247842,Yi-Ru,Dee is a really friendly person. The apartment is clean and comfortable.
38271,203298101,2017-10-14,54526847,Jaime,"We really enjoyed Darly's place. It was clean, with everything you would need. Darly was very friendly and helpful. We would highly recommend."
38271,207255448,2017-10-28,104054792,Nikolina,"The host and accommodation were perfect, would definitely recommend"
38271,210481808,2017-11-09,122596738,Sue,"This is a fantastic venue every comfort thought of, highly recommend."
38271,210713689,2017-11-10,4222351,Sonia,Lovely clean apartment. Dee was friendly and very kind.
38271,212058322,2017-11-16,83249048,Jenny,Daryl's place is the perfect place to stay. Wonderful hosts.
38271,214915941,2017-11-26,31551191,John,Friendly people. Nothing would be a problem for anyone staying here if you read the information provided.
38271,229655644,2018-01-24,80404914,Daniel,Perfect place for our quick visit to Melbourne. Dee was very friendly and the place felt just like home
38271,237162732,2018-02-21,29195647,Cheri,"This is a Great private and clean place to stay,everything one needs is there from the big lounges bedrooms kitchen bathroom , to the lovely provisions for breakfast,and near Berwick Village too,
Yes we do recommend this lovely place to stay.
C & B Thorne
Queenslanders"
38271,237410498,2018-02-23,131216604,Laura,"A wonderful place to stay, made a stressful time very relaxing"
38271,237689827,2018-02-24,158873602,Marjo,Difficult to choose what we liked best about this place - stylishly decorated but without the clutter that is so often present in a home - very clean - also separated from the main house giving privacy which I value Quiet neighbourhood- but easily accessed via M1 - also variety of eateries within walking distance. Very welcoming hosts - would definitely use again if in Berwick
38271,245340681,2018-03-22,12935469,Josh,"Fast responses, hospitable and friendly hosts, spacious bedrooms and living areas, very tidy and quiet location."
38271,247013240,2018-03-27,41098894,Chris,"We enjoyed the location of our stay as we were in Berwick for a family wedding.  Nice and close to shopping centre and train station although we would recommend worth the drive through to Belgrave, or even Upper Ferntree Gully stations if you are wanting to get the train through to Melbourne City as this has a more frequent train timetable.

Home was clean and tidy and Dee/Darryl were very welcoming with extra touches of provisions for kitchen on our arrival and a pleasant living arrangement with 3 bedrooms available for our stay."
38271,266288680,2018-05-19,83249048,Jenny,Fantastic hosts. Great place to stay. Have stayed several times and it is always the same great accommodation.  Would highly recommend. 
38271,269137979,2018-05-27,191061810,Taryn,A lovely place to stay
38271,287994630,2018-07-08,191115818,Pippin,Great hospitality!
38271,300313680,2018-08-02,81612376,Rachael,This place was prefect! Dee was very accommodating and helpful. We would definitely stay here again. 
38271,309875608,2018-08-19,32626656,Dion,Fantastic space from very experienced hosts. A+
38271,324351060,2018-09-16,74536897,Afton,"This was my second stay at the Old Trafford apartment and this stay somehow surpassed the greatness of my first stay. I had some plans unexpectedly fall through and Dee and Daryl were right there to step in and assist me. Dee kept me occupied with various activities and Daryl assisted me with selling some tickets I could no longer use. As always, they were welcoming and gracious hosts, the apartment was spotless and the fridge was stocked with various goodies. I could not ask for better hosts! They are the epitome of Aussie hospitality."
38271,332682136,2018-10-06,138080569,Ben,Excellent place. Great people.
38271,344122857,2018-11-02,64988210,Li,This is an amazing place. Beautiful and cozy. The hosts did everything they could to accomodate us. Thank you!
38271,353618606,2018-11-28,227380170,Samantha,Thank you dee for making our stay as homely as possible. Dee was willing to help in any way she could and I really do appreciate such kind hospitality.
38271,354474689,2018-12-01,224770125,Carl,"Excellent accomodation and lovely hosts.  Clean, tidy and spacious."
41836,140086,2010-11-16,258378,Chulmin,"Thanks for Diana
She is a great host
I'm really thanks for Diana
We spent great time at her house and in Melbourne
 

"
41836,270435,2011-05-19,441243,Ls,"Diana's home is just 30 mins drive from the city. And very short distance from the airport. Her housemate is very friendly. Someday offer his cooking food with us. The room is spacious especially the wardrobe, if you plan a long holiday, you may find the wardrobe to be very useful. If you wish to cook, the kitchen utensil is there to use. "
41836,406994,2011-07-30,815151,Amal,"i loved the stay at Dianas place, it felt like home, the housemate was really friendly and was always there if i needed help, if am coming back to melbourne again i would love to stay with Dianas place again"
41836,519887,2011-09-11,529069,Pablo,"Diana is a very good hostess, very worried about all the details, even before you get to her home.

The room was quite nice and big enough, and the location of the house is OK, but if you can get a bike, your stay will really much better. 

The closer train station is arround 1 Km far away from the home, and the supermarket is just two stops from the train station that is closest to the house. 

The house is just 15Km far away from the city centre, and you has to consider that Melbourne is huge, because almost all the Aussies live in houses instead of big buildings, so If you are going to visit melbourne for just a couple of days, consider that you are going to spend some time traveling from one side to other every day.

Many thanks Diana, we really enjoy our staying in your home during the last month"
41836,547411,2011-09-19,1121742,Kumar,"If you want a host who is not only super friendly but a genuine person who cares about you then it is Diana.  Diana is more concerned about your welfare and your personal comfort than in just leasing her place for the sake of leasing.

I recommend Diana unreservedly and I can guarantee you will not feel shortchanged at any time.
"
41836,794148,2011-12-19,1347791,Neville,We enjoyed our stay - Diana's parents were delightful and ever attentive - amazing how well we all get on using sign language
41836,871166,2012-01-18,709708,Renaud," We were warmly welcomed!!! Her parents are very frendly and charming!
That was the best place where we stayed. (Website hidden by Airbnb) "
41836,880277,2012-01-24,1333094,Amy,"Warm welcome from Diana 's parent, They are really nice and  I really like the dumpling~~Yummy"
41836,891561,2012-01-30,1603508,Geronimo,Diana made my arrangements and use of AirBnB very simple and her family at the property was very welcoming and accomadating.  I have never used anything like AirBnB but because of my experience I am willing to try it again.  
41836,902855,2012-02-05,1650007,Mike,Diana's place was great.  Her parents were excellent hosts and her mom even made me dumplings!  I highly recommend.
41836,973157,2012-03-05,38565,Miguel,If you want a good location and a feeling of being at home this is the place.  We shared the house with Diana's parents and they were adorable.  We got home made dumplings and her mum was nice enough to offer us breakfast every morning.  If you want a soft bed make sure you ask for it in your reservation since  Diana and her parents like to sleep on really firm beds. We got the soft mattress during our stay. Overall we had a wonderful stay and look forward to staying there again. 
41836,1036858,2012-03-24,1753817,Maarten,"Diana and her parents are really thoughtful and considerate.
I was very much so welcomed into their home and had an enjoyable stay.
The room is nice, I enjoyed having wifi in it and overall the experience has been really good. 
I highly recommend it!

Maarten"
41836,1456971,2012-06-11,2055660,Sh,We enjoyed eating the healthy breakfast and dumplings prepared by Diana's parents. Absolutely glad to meet Diana and her parents - really made us feel at home. Very helpful and friendly. Thank you!
41836,1780272,2012-07-23,2074197,Brian,"Diana's parents are gracious hosts. The language barrier didn't bother us, and Diana is close by and a quick phone call away if needed.  The room and bed were comfortable. Very convenient location for our purposes.  Good value for Melbourne."
41836,2412059,2012-09-25,3495891,Nora,"The stay in Diana's place is much more worthy than just an accommodation. We were friendly hosted by her parents in the house. The place was tidy, warm and convenient from traffics. Diana kindly provided us information about public traffics, nice places for dining and touring guid before we got to Melbourne. Great value, great house holds, great position from either airport or central of Melbourne. I strongly recommend it. Besides, the vegies that they grow in the garden are super yummy! haha!"
41836,2939054,2012-11-21,4101572,Aline,"Diana is a really good host and a friendly girl ! she took us up at the train station with our lot of big big baggages ! she helped us to searching our campervan, and gave us some good advices. She was available for us ! She's always happy and smily ! the place is very quiet, but a little too far from the center of the city for us. Thanks a lot for all"
41836,3035580,2012-12-06,2816344,Roland,"We had an amazing time with diana!!! she is a great host, very friendly, helpful, easy going and very open minded. our home was our home for a week. we really felt like being in our own home. we had very interesting discussions about culture, lifestyle, nationalities, .....  and went to bed very late :-))
we enjoyed a delicious chinese dinner which was yammie!
Thats the place to stay in Melbourne. we really hope to see diana again one day. Thank you diana for your great hospitality!!!
"
41836,3099112,2012-12-16,3373756,Peter,"Diana was very welcoming and friendly during our two night stay with her. We booked this area as it was close to Melbourne airport (15 minutes) and easy access to Melbourne city. We shared a bathroom with Diana and had access to her kitchen and lounge. Our double bed was firm and comfortable. For those that might be expecting added extras, just to let you know there were no towels available and we took our own breakfast. For the price paid, this simple home covered our needs. Diana was very good and quick to respond to any communication with her. "
41836,3150230,2012-12-24,4423581,Annette,"Accommodation was neat and comfortable.  Diana was very friendly and helpful.  Gave me gems of advice re places to go (and eat!) that only a local would know.  Diana even gave me a lift to the train station (and saved me a 10-min walk) my first morning.  This is exactly why I chose to stay in a bnb.  Thanks, Diana!"
41836,3333120,2013-01-12,3823194,Carry,"Diana is a lovely lady, and we really enjoyed staying in her cosy house. 
We had some fun nights cooking and chatting together. 
It was great to meet her :-) "
41836,3394362,2013-01-22,4514653,Han,Diana is perfect host and women. there is no one more kind than Diana in AUS. GO DIANA HOUSE RIGHT NOW!
41836,3840647,2013-03-19,5155093,Roland,"We stayed seven nights at Diana's cosy house. Everything looks like it is described on the airbnb website and as you can see it on the pictures. Diana is a very welcoming host and a wonderful, generous and lovely person. We really enjoyed eating and chatting together with her and Rob. If you go to Melbourne, you should strongly consider staying at Diana's place. We just loved it."
41836,4078826,2013-04-08,5327193,Daniela,DIANA is very kind and friendly. She did not hesitate to offer her help. Felt totally welcome.
41836,7819070,2013-10-04,1282818,Paul,"Diana & Rob are very kind and helpful hosts. They will do everything they can to make you feel comfortable. This is our first time with Airbnb so we were a bit hesitant, but Diana & Rob were so easy to approach and communicate that we never felt we are staying with strangers. Diana's house is highly recommended for anyone going to Melbourne.  "
41836,8742213,2013-11-15,9511443,Annabel,Diana and Rob are such lovely people and wonderful hosts. They were very accommodating with our unusual living situation. Would definitely recommend to everyone wanting a pleasant stay in Melbourne :)
41836,8845700,2013-11-21,8297460,Svenja,"We had a Great stay at Diana's and Rob's accomondation! Everything was clean, comfortable and Nice! Diana and Rob are such a Nice couple and we Really recommend to stay at their Appartment!"
41836,8986211,2013-11-30,10008700,King,"Absolutely the best n home experience stay with Diana n Rob. The place is super cosy n very suitable for a pair or single stay. Fully equipped kitchen, hot water shower and if timing permits, you get to taste home sweet home food cooked by Rob n Diana. We will come back to them next year. Strongly recommend to all members...thank you Diana n Rob. See you around. "
41836,9065987,2013-12-03,10308986,Roman,Out stay at Diana's place was perfect! Although we haven't been much in the apartment we felt at home. The house is a bit further away from the city center but on the other hand its very quite and there is a train going close by! We tried to stay at Diana's a few days later but unfortunately she was booked! 
41836,9190190,2013-12-12,9002487,Debbie,"Wow where to begin! As students visiting Melbourne Diana and Rob had looked after us extremely well. Instantly we felt welcome and at home :) From explaining directions and transport to showing us around famous streets we had most definitely enjoyed our stay. We will miss their company and kindness. Diana is very friendly and caring, and Rob also has a great sense of humour (as well as being very talented at singing and playing guitar!) The house was indeed quiet as described and we spent each day comfortably.
Our trip to Melbourne was wonderful and one to remember.
We couldn't have asked for a better host :) Once again, thank you so very much.

- Debbie and Joanne"
41836,9641635,2014-01-04,9746698,Stella,"Diana and Rob were great hosts to us, very friendly and approachable. Being first time visitors, we were able to understand more about Melbourne from the locals perspective. Their place is homely and comfortable, and they have pretty roses planted on the front porch. All in all a wonderful stay and I would recommend to anyone visiting Melbourne to stay with them :D"
41836,9799202,2014-01-11,8857615,Molly Zhongnan,"Diana and Rob were really lovely and helpful! The house is really comfy and quiet. They have a cute little garden in the back we could chill out. They are great hosts, showing us directions, giving us tips to tour around Melbourne, sharing cooking etc. The house is fairly close to the train station, which makes traveling easier. Also, Diana being able to speak Chinese made my mum's first time to Australia really easy!!      "
41836,10062993,2014-01-28,2005210,Emmanuelle,"Diana and Rob are such lovely hosts. They were so nice and helpful with us. They are definitely one of the best host I have met since I use airbnb. Thank you so much for everything ! The house is so cosy, clean and in a safe neighborhood. We really felt like home :-)
I highly recommend to book with them. Emmanuelle and Pauline"
41836,10110695,2014-01-31,6318427,Farah,The reservation was canceled the day before arrival. This is an automated posting.
41836,10314007,2014-02-12,11559600,Meng,"Diana是个非常好的人,很热情,房子也很干净整洁,给我讲了很多墨尔本旅游的事情,她老公是个吉他手,吉他玩的很棒,欢迎你们来北京旅游

Diana is a very good person,very warm,house is very clean and tidy,she gave me a lot of Melbourne Tourism,Diana's husband is a guitarist,guitar playing very well,welcome you to Beijing Tourism"
41836,10480930,2014-02-21,10776110,Ling,"Diana is a very very nice host, she is so warm hearted, provided a lot of information for our tour, made our stay in MEL much easier.Highly recommend."
41836,10732792,2014-03-04,10684588,Ella,"I had great time with Diana and Rob, they are both warm hearted make u feel like living home. They took me to shopping and even helped me sort out my last night accommodation. I'd recommend to everyone!!!"
41836,11250503,2014-03-26,12983704,Icy,"The place is very near the airport. There is a station nearby, very convenient to the city. Diana and Rob are s (Phone number hidden by Airbnb) nice and give us many many useful information. Diana told us many things about the life in Australia, both my husband and I are very enjoyed and satisfied. And sorry for trouble Diana,my husband dill has soooo many questions, always let u go sleep late. thanks for your patient. Hope next time can c u both again. Happy forever!(^@^)"
41836,11453802,2014-04-03,12976882,Angelina,"They are a really sweet couple, brillant cooks and really musical. You can ask whatever you want. We had a great time with them. Totally recommended. "
41836,11660845,2014-04-11,5397174,Simone,"Ich habe 2 Nächte bei Diana übernachtet. Sie ist eine sehr nette und hilfsbereite Gastgeberin. Ich habe mich sehr wohl gefühlt und viel gelacht. Das Zimmer ist so wie beschrieben und das Bett war sehr bequem. Ich würde jederzeit wieder dort übernachten, wenn ich nach Melbourne komme, allein schon wegen der tollen Gesellschaft.

Vielen Dank!!! Simone"
41836,11900485,2014-04-18,13872538,Michelle,"Diana and Rob were great hosts. It my first experience using air b&b and they made it very enjoyable. They made it feel like home and it was all very relaxed. A big plus was Rob cooking a roast dinner! Delicious. I would highly recommend staying at their place.
Thanks guys! "
41836,12103816,2014-04-22,14386300,Wei-Shiang,"Diana and Rob are a sweet couple and very kind to us.
We are love here,it's like living at home."
41836,12188697,2014-04-25,13991894,John,it feels like....home sweet home!
41836,12518696,2014-05-04,14619161,Rocky,Fun guys super place to stay 
41836,13138807,2014-05-20,12849102,Wai Lim,What i can say is WOW. Diana and Rob are wonderful. I feel like staying in my own home as this is the first time with airbnb.
41836,14085857,2014-06-11,14554713,Sienna,"Diana和Rob是一对很有爱的伴侣哦,住在他们家很舒服,除了没电视以外,我可以在厨房煮饭煮得很高兴,而且他们都很亲切,Diana回答了我很多关于墨尔本旅游和生活的事情,我两岁半的女儿也住得很开心,以后有机会再去墨尔本的话,也会继续选择他们家~"
41836,14839492,2014-06-27,16814258,米,"It is the the 1st time to due with airbnb, and Diana and Rob are friendly couple will give you good advise. Strongly commanded! "
41836,15491303,2014-07-10,15450549,Link Yi,We really enjoyed our stay at Diana's place! Both Diana and Rob are extremely friendly :) They also allowed us to use their kitchen for cooking. The bed even had electric blanket that really helped during this winter at Melbourne. 
41836,15705902,2014-07-14,5263771,Rischa,"Both Diana and Rob were very helpful for me. They explained us everything we asked as we were new in the town. Their house was so lovely and comfortable and I like their electric blanket. We could hear Rob playing guitar on some nights; he played really nice. Overall, we were happy staying at Diana's house. Thank you for the hospitality. We highly recommend this place for people who are new to the city. Hope to meet you again. -Rischa&Aqma-"
41836,16771650,2014-08-02,11537667,Anastasia,"Diana and Rob are fantastic host and a lovely couple. The place very comfortable, even the weather quite cold (winter season) but in this house we feel warm. This house very clean and tidy, for location near to train station and airport. Diana very care and always concern of her guest needed even she was share her cooked to us. Overall, we highly recommended to stay here. nice to know you and thank you so much for your hospitality Diana&Rob"
41836,19056594,2014-09-05,8762645,Bronwyn,Diana and Rob are wonderful hosts and I thoroughly enjoyed my stay with them which was work related. They made me feel so welcome and I felt very much 'at home'. I cannot recommend them highly enough. Their home is very convenient for getting around. I hope to be able to return when my work takes me back to their area.
41836,19792429,2014-09-18,10476254,Jadezhang,"非常享受,住在这里完全没有陌生的感觉,感觉跟在自己的家里一样轻松自在｡我们与男主人罗卜有非常愉快的交谈,这是一对非常好客的主人,强烈推荐哦!"
41836,19889560,2014-09-20,20088543,Shu,"Diana and Rob is one of the nicest couple I've met, it's our first Airbnb experience. We couldn't be more satisfied. Rob offered us nice dinner when we arrived late n entertained my son with his guitar and good singing to make him relaxes in this new environment. We felt home n definitely recommend to any Melbourne new comers, it's very close to the airport and for cold days, electric blanket definitely helps a lot. They got nice garden too which you can see it from your room. "
41836,20199080,2014-09-25,10476254,Jadezhang,"棒极了,希望明年再次见到你们全家!"
41836,27822076,2015-03-12,5889570,Nicholas,"Had a fantastic stay with Dianna and Rob, they are very engaging and welcoming people. More than just providing a bed they are great company and put you at ease immediately as a guest. The house has all the things you need to keep you going, it's in a nice quiet area and the train to the city is an easy walk away. Very happy to recommend these guys as hosts."
41836,28038970,2015-03-16,28733768,Lv,It's nice trip ! 
41836,28353439,2015-03-22,24733486,Vishal,"Very kind of Diana to welcome us at her place early in the morning. We had a pleasant stay. She was very helpful in guiding us about travel around Melbourne city, also shared her Myki cards with us.  Location is nice and quite. Just a ten mins walk to the railway station to get a train to travel to the CBD."
41836,29896851,2015-04-13,30876136,Heather,"Diana and Rob were very welcoming and graciously let me stay with very little notice. The accommodation was very basic, but I had all I needed for my stay in Melbourne and it was nice to stay with such a welcoming couple."
41836,30472756,2015-04-22,30180928,Ho,"We really enjoyed our stay at Diana's place! Both Diana and Rob are very friendly : ) The place very comfortable. The bed had electric blanket that really helped during winter. They also allowed us to use their kitchen for cooking. Overall, we highly recommended to stay here."
41836,30818037,2015-04-27,14189632,Lyrva,"Very cozy and homy. Diana and Rob were very sweet! They welcomed us with dinner our first night. Our room was very spacious, comfortable, and the electric blankets were godsend! "
41836,33048676,2015-05-24,2814054,Vivian,"Diana and her hubby were so lovely. They made dinner for me in the day of my arrival, and sat and talked with me, filling me in on various things to do in the city. The room was clean and comfy with large tv. I would definitely stay again."
41836,34943932,2015-06-14,8098315,Angie,"Diana and Rob are fantastic host and lovely couple. Their place is very comfortable and lovely place to stay. Overall we were very happy people staying at Diana's house. Diana is very friendly, and  helpful host. She even let us use their kitchen for cooking. Diana also provide electric blanket. Thank you Diana and Rob for the hospitality and highly recommend this place. Many thanks Diana and Rob, you have been a great host. Cheers.."
41836,38936739,2015-07-19,25085575,Charles,Diana and rob are a lovely and hospitable couple. Had a wonderful and enjoyable time staying with them~ =))
41836,40011443,2015-07-27,24415030,Jamie,Diana is a very friendly host. She provided us yummy breakfast. Thank you Diana.
41836,40674535,2015-08-01,38494730,Satvirr,"Diana and Rob are great hosts. 
Diana helped me out in every way more than expected. 
10 min walk from closest Metro. Close to Airport. 
Thanks a Lot Diana and Rob. "
41836,43461722,2015-08-19,6378985,Wyman,"我跟Diana建议,应该在介绍里讲一下她家后院种的蔬菜,这真是会对中国人有极大的吸引力:)全天然无添加,洗一洗(只是为了洗掉泥土)就可以生吃的菜,好久没碰到过了｡
好吧,还是说回房子｡Diana和Rob是那种让人感觉很peace的人,房间也给人这样的感觉,舒适的床和沙发,不是特别井井有条,但就是家的感觉｡
Diana会做好吃的菜,Rob会自弹自唱70年代老歌(非常有魅力),让人感觉很舒服｡"
41836,44391326,2015-08-25,39187979,Avinda,Perfect stay at Diana's and Rob's. They provided everything that we could ask for.
41836,48763891,2015-09-28,37672067,Yu Ling,"Diana and Rob was very welcoming during our stay. Diana was really  friendly and extremely helpful and in offering us help when we needed. We had an awesome stay, our bed was comfortable with heating pads to keep us warm late at night. The room was just as shown in the pictures. We had a car with us and it was really accessible from the airport and to the CBD area. I totally recommend staying here, and will definitely come back for a stay when we visit Melbourne again! 

Both my boyfriend and I were really fortunate to be staying with you, we enjoyed the birthday cake! Thank you Diana and Rob!! :D"
41836,49185713,2015-10-01,19745785,Jacqueline,My friends and i feel so much at home with Diana and Rob! They were extremely nice they even offered to cook dinner and shared it with us! The house is clean and the room is really comfy with tv in the room! We'll visit again when we're back in Melbourne!
41836,49513763,2015-10-04,44487639,Hing Lim,"Thank you Diana and Robs for the kind and warm hospitality! Diana is  very friendly and welcoming. She is very flexible with the check in time as well. The room is very clean, spacious and quiet. Diana is very helpful in providing suggestions for our trip!  would definitely recommend her place!  :D"
41836,51015431,2015-10-17,39440293,Emy,"Diana is a great lady and treated me and my husband as old friends, she is very easygoing and talkative, with her, you will never feel restrained or bored. 
The room is tidy and comfortable, will definitely stay with her next time in Melbourne."
41836,51592096,2015-10-21,1763226,Michael,"Diana and Rob went out of their way to make me feel comfortable. They not only gave me maps of where to go in Melbourne but made great suggestions of what to do and even introduced me to new friends. Their cooking, conversation and guitar playing was to die for. I not only got a great deal on a room, I made new lifetime friends. 

Thank you!

- Michael "
41836,51970045,2015-10-25,45660744,William,My experience with Diana was a pleasant one. She was very helpful to us especially since we have zero experience navigating through Melbourne. She's a highly recommended host in my book! 
41836,52448322,2015-10-29,46933782,恒,"首先,非常感谢Diana和Rob的盛情款待,初到墨尔本第一天,就吃上了饺子,特别有家的味道!其次,不得不说guest room超级舒适干净!第三,周边环境优美,和谐,安静,且距离火车站仅十五分钟步行,去city很是方便!最重要的是房主人超好,给我们提供了很多墨尔本的交通,饮食,安全等各方面的经验,真的很感谢你们!祝福你们!"
41836,53856575,2015-11-13,47860661,Gauthier,Diana was really help full for us. You fell directly good in the house and nice person. Its a quiet place nad the room is perfect for 2 people. We had a good time and felt like at home.
41836,54195942,2015-11-16,47801645,Sunny,"Diana是个非常热情,友善,而且非常有趣的房东,介绍了许多墨尔本的方方面面｡房间干净整洁,很喜欢她家的院子,种了各种菜,Diana还让我品尝她种的豆子,是甜甜的｡坐在院子里的摇椅上发呆是件很惬意的事｡
很遗憾没有听到Rob弹琴唱歌｡
走路到火车站大约10分钟,去City很方便｡"
41836,55428522,2015-12-01,47654513,Carol,"I had a fantastic time, a nice spacious comfortable bedroom and full use of all the facilities in the house. Rob and Diana are two of the nicest people you could ever wish to meet, very down to earth and accommodating. We even shared cooking and the odd glass of wine! On a personal level they were very helpful to my own particular situation. I would recommend staying with them to anyone, thank you Rob and Diana."
41836,56079063,2015-12-08,49887655,Jessie,"Diana & rob made us feel very welcome from the moment we arrived, they were very helpful giving us a lot of advice and drove us to the local supermarket so we could buy some food. It was our first stop in Australia so it was really comforting the first night we spent there to sit in the garden while Rob played guitar and Diana was gardening. The next day we all went out to a shopping centre together and the next morning they drove us into the city. We could not of asked for more welcoming hosts, very friendly and helpful - would defiantly recommend to anyone wishing to stay in the area.  "
41836,57899279,2015-12-30,47867343,지은,Our hosts is very kind and nice! Diana cooked yammy radish salad and asfragus. And she gave us delicious christmas cake. She offer myki card for us. It's very convenient!!
